"","id","time","status","bat.level","easy.time","day","hour","minute","second"
"8527",8527,1519545566930,2,66,2018-02-25 02:59:26,25,2,59,26.9300000667572
"8528",8528,1519545626938,2,66,2018-02-25 03:00:26,25,3,0,26.9379999637604
"8529",8529,1519545630901,2,67,2018-02-25 03:00:30,25,3,0,30.9010000228882
"8530",8530,1519545686870,2,67,2018-02-25 03:01:26,25,3,1,26.8699998855591
"8531",8531,1519545713499,2,68,2018-02-25 03:01:53,25,3,1,53.4990000724792
"8532",8532,1519545746924,2,68,2018-02-25 03:02:26,25,3,2,26.9240000247955
"8533",8533,1519545796108,2,69,2018-02-25 03:03:16,25,3,3,16.1080000400543
"8534",8534,1519545841057,2,69,2018-02-25 03:04:01,25,3,4,1.05699992179871
"8535",8535,1519545901059,2,69,2018-02-25 03:05:01,25,3,5,1.05900001525879
"8536",8536,1519545942237,2,70,2018-02-25 03:05:42,25,3,5,42.2369999885559
"8537",8537,1519545961083,2,70,2018-02-25 03:06:01,25,3,6,1.08299994468689
"8538",8538,1519546021029,2,70,2018-02-25 03:07:01,25,3,7,1.02900004386902
"8539",8539,1519546024805,2,71,2018-02-25 03:07:04,25,3,7,4.8050000667572
"8540",8540,1519546081037,2,71,2018-02-25 03:08:01,25,3,8,1.03699994087219
"8541",8541,1519546128053,2,72,2018-02-25 03:08:48,25,3,8,48.0529999732971
"8542",8542,1519546141027,2,72,2018-02-25 03:09:01,25,3,9,1.02699995040894
"8543",8543,1519546201076,2,72,2018-02-25 03:10:01,25,3,10,1.07599997520447
"8544",8544,1519546231281,2,73,2018-02-25 03:10:31,25,3,10,31.2809998989105
"8545",8545,1519546261029,2,73,2018-02-25 03:11:01,25,3,11,1.02900004386902
"8546",8546,1519546313914,2,74,2018-02-25 03:11:53,25,3,11,53.9140000343323
"8547",8547,1519546321032,2,74,2018-02-25 03:12:01,25,3,12,1.03200006484985
"8548",8548,1519546381086,2,74,2018-02-25 03:13:01,25,3,13,1.08599996566772
"8549",8549,1519566260702,2,100,2018-02-25 08:44:20,25,8,44,20.7019999027252
"8550",8550,1519566320797,2,100,2018-02-25 08:45:20,25,8,45,20.7969999313354
"8551",8551,1519566380705,2,100,2018-02-25 08:46:20,25,8,46,20.7049999237061
"8552",8552,1519566440794,2,100,2018-02-25 08:47:20,25,8,47,20.7939999103546
"8553",8553,1519566500793,2,100,2018-02-25 08:48:20,25,8,48,20.7929999828339
"8554",8554,1519566560780,2,100,2018-02-25 08:49:20,25,8,49,20.7799999713898
"8555",8555,1519566620705,2,100,2018-02-25 08:50:20,25,8,50,20.7049999237061
"8556",8556,1519566680713,2,100,2018-02-25 08:51:20,25,8,51,20.7130000591278
"8557",8557,1519566740724,2,100,2018-02-25 08:52:20,25,8,52,20.7239999771118
"8558",8558,1519566800693,2,100,2018-02-25 08:53:20,25,8,53,20.6930000782013
"8559",8559,1519566860703,2,100,2018-02-25 08:54:20,25,8,54,20.7030000686646
"8560",8560,1519566920719,2,100,2018-02-25 08:55:20,25,8,55,20.7190001010895
"8561",8561,1519566980710,2,100,2018-02-25 08:56:20,25,8,56,20.710000038147
"8562",8562,1519567040686,2,100,2018-02-25 08:57:20,25,8,57,20.6860001087189
"8563",8563,1519567100686,2,100,2018-02-25 08:58:20,25,8,58,20.6860001087189
"8564",8564,1519567160716,2,100,2018-02-25 08:59:20,25,8,59,20.7160000801086
"8565",8565,1519567160716,2,100,2018-02-25 08:59:20,25,8,59,20.7160000801086
"8566",8566,1519567220755,2,100,2018-02-25 09:00:20,25,9,0,20.7550001144409
"8567",8567,1519567280662,2,100,2018-02-25 09:01:20,25,9,1,20.6619999408722
"8568",8568,1519567340671,2,100,2018-02-25 09:02:20,25,9,2,20.6710000038147
"8569",8569,1519567400691,2,100,2018-02-25 09:03:20,25,9,3,20.6909999847412
"8570",8570,1519567460674,2,100,2018-02-25 09:04:20,25,9,4,20.6740000247955
"8571",8571,1519567520680,2,100,2018-02-25 09:05:20,25,9,5,20.6800000667572
"8572",8572,1519567580721,2,100,2018-02-25 09:06:20,25,9,6,20.720999956131
"8573",8573,1519567640725,2,100,2018-02-25 09:07:20,25,9,7,20.7249999046326
"8574",8574,1519567700729,2,100,2018-02-25 09:08:20,25,9,8,20.7290000915527
"8575",8575,1519567760679,2,100,2018-02-25 09:09:20,25,9,9,20.6789999008179
"8576",8576,1519567820734,2,100,2018-02-25 09:10:20,25,9,10,20.7339999675751
"8577",8577,1519567880652,2,100,2018-02-25 09:11:20,25,9,11,20.6519999504089
"8578",8578,1519567940664,2,100,2018-02-25 09:12:20,25,9,12,20.6640000343323
"8579",8579,1519568000650,2,100,2018-02-25 09:13:20,25,9,13,20.6500000953674
"8580",8580,1519568060668,2,100,2018-02-25 09:14:20,25,9,14,20.6679999828339
"8581",8581,1519568060668,2,100,2018-02-25 09:14:20,25,9,14,20.6679999828339
"8582",8582,1519568120716,2,100,2018-02-25 09:15:20,25,9,15,20.7160000801086
"8583",8583,1519568180677,2,100,2018-02-25 09:16:20,25,9,16,20.6770000457764
"8584",8584,1519568240737,1,100,2018-02-25 09:17:20,25,9,17,20.7369999885559
"8585",8585,1519569924109,1,100,2018-02-25 09:45:24,25,9,45,24.1089999675751
"8586",8586,1519569984153,1,100,2018-02-25 09:46:24,25,9,46,24.1530001163483
"8587",8587,1519570044213,1,100,2018-02-25 09:47:24,25,9,47,24.2130000591278
"8588",8588,1519570104141,1,100,2018-02-25 09:48:24,25,9,48,24.1410000324249
"8589",8589,1519570164195,1,100,2018-02-25 09:49:24,25,9,49,24.1949999332428
"8590",8590,1519570224138,1,100,2018-02-25 09:50:24,25,9,50,24.1380000114441
"8591",8591,1519570284149,1,100,2018-02-25 09:51:24,25,9,51,24.1489999294281
"8592",8592,1519570344181,1,100,2018-02-25 09:52:24,25,9,52,24.180999994278
"8593",8593,1519570404138,1,100,2018-02-25 09:53:24,25,9,53,24.1380000114441
"8594",8594,1519570464144,1,100,2018-02-25 09:54:24,25,9,54,24.1440000534058
"8595",8595,1519570524133,1,100,2018-02-25 09:55:24,25,9,55,24.1329998970032
"8596",8596,1519570584184,1,100,2018-02-25 09:56:24,25,9,56,24.1840000152588
"8597",8597,1519570644116,1,100,2018-02-25 09:57:24,25,9,57,24.1159999370575
"8598",8598,1519570704182,1,100,2018-02-25 09:58:24,25,9,58,24.1819999217987
"8599",8599,1519570764206,1,100,2018-02-25 09:59:24,25,9,59,24.2060000896454
"8600",8600,1519570824142,1,100,2018-02-25 10:00:24,25,10,0,24.1419999599457
"8601",8601,1519570824142,1,100,2018-02-25 10:00:24,25,10,0,24.1419999599457
"8602",8602,1519570884123,1,100,2018-02-25 10:01:24,25,10,1,24.1229999065399
"8603",8603,1519570944098,1,100,2018-02-25 10:02:24,25,10,2,24.0980000495911
"8604",8604,1519571004102,1,100,2018-02-25 10:03:24,25,10,3,24.1019999980927
"8605",8605,1519571064130,1,100,2018-02-25 10:04:24,25,10,4,24.1300001144409
"8606",8606,1519571124111,1,100,2018-02-25 10:05:24,25,10,5,24.1110000610352
"8607",8607,1519571174387,1,99,2018-02-25 10:06:14,25,10,6,14.3870000839233
"8608",8608,1519571184155,1,99,2018-02-25 10:06:24,25,10,6,24.1549999713898
"8609",8609,1519571244172,1,99,2018-02-25 10:07:24,25,10,7,24.1719999313354
"8610",8610,1519571304138,1,99,2018-02-25 10:08:24,25,10,8,24.1380000114441
"8611",8611,1519571364094,1,99,2018-02-25 10:09:24,25,10,9,24.0940001010895
"8612",8612,1519571424145,1,99,2018-02-25 10:10:24,25,10,10,24.1449999809265
"8613",8613,1519571484129,1,99,2018-02-25 10:11:24,25,10,11,24.1289999485016
"8614",8614,1519571544092,1,99,2018-02-25 10:12:24,25,10,12,24.0920000076294
"8615",8615,1519571604103,1,99,2018-02-25 10:13:24,25,10,13,24.1029999256134
"8616",8616,1519571664120,1,99,2018-02-25 10:14:24,25,10,14,24.1199998855591
"8617",8617,1519571724150,1,99,2018-02-25 10:15:24,25,10,15,24.1500000953674
"8618",8618,1519571724150,1,99,2018-02-25 10:15:24,25,10,15,24.1500000953674
"8619",8619,1519571784127,1,99,2018-02-25 10:16:24,25,10,16,24.1270000934601
"8620",8620,1519571830309,1,98,2018-02-25 10:17:10,25,10,17,10.3090000152588
"8621",8621,1519571844119,1,98,2018-02-25 10:17:24,25,10,17,24.1189999580383
"8622",8622,1519571904171,1,98,2018-02-25 10:18:24,25,10,18,24.1710000038147
"8623",8623,1519571964148,1,98,2018-02-25 10:19:24,25,10,19,24.1480000019073
"8624",8624,1519572024153,1,98,2018-02-25 10:20:24,25,10,20,24.1530001163483
"8625",8625,1519572084115,1,98,2018-02-25 10:21:24,25,10,21,24.1150000095367
"8626",8626,1519572144198,1,98,2018-02-25 10:22:24,25,10,22,24.1979999542236
"8627",8627,1519572204142,1,98,2018-02-25 10:23:24,25,10,23,24.1419999599457
"8628",8628,1519572264108,1,98,2018-02-25 10:24:24,25,10,24,24.1080000400543
"8629",8629,1519572324133,1,98,2018-02-25 10:25:24,25,10,25,24.1329998970032
"8630",8630,1519572384197,1,98,2018-02-25 10:26:24,25,10,26,24.1970000267029
"8631",8631,1519572444109,1,98,2018-02-25 10:27:24,25,10,27,24.1089999675751
"8632",8632,1519572504169,1,98,2018-02-25 10:28:24,25,10,28,24.1689999103546
"8633",8633,1519572564179,1,98,2018-02-25 10:29:24,25,10,29,24.1789999008179
"8634",8634,1519572624128,1,98,2018-02-25 10:30:24,25,10,30,24.1280000209808
"8635",8635,1519572624128,1,98,2018-02-25 10:30:24,25,10,30,24.1280000209808
"8636",8636,1519572684093,1,98,2018-02-25 10:31:24,25,10,31,24.0929999351501
"8637",8637,1519572744135,1,98,2018-02-25 10:32:24,25,10,32,24.1349999904633
"8638",8638,1519572804097,1,98,2018-02-25 10:33:24,25,10,33,24.0969998836517
"8639",8639,1519572855093,1,97,2018-02-25 10:34:15,25,10,34,15.0929999351501
"8640",8640,1519572864184,1,97,2018-02-25 10:34:24,25,10,34,24.1840000152588
"8641",8641,1519572924108,1,97,2018-02-25 10:35:24,25,10,35,24.1080000400543
"8642",8642,1519572984173,1,97,2018-02-25 10:36:24,25,10,36,24.1730000972748
"8643",8643,1519573044127,1,97,2018-02-25 10:37:24,25,10,37,24.1270000934601
"8644",8644,1519573104124,1,97,2018-02-25 10:38:24,25,10,38,24.1240000724792
"8645",8645,1519573121902,1,96,2018-02-25 10:38:41,25,10,38,41.9019999504089
"8646",8646,1519573164161,1,96,2018-02-25 10:39:24,25,10,39,24.1610000133514
"8647",8647,1519573224081,1,96,2018-02-25 10:40:24,25,10,40,24.0810000896454
"8648",8648,1519573284080,1,96,2018-02-25 10:41:24,25,10,41,24.0799999237061
"8649",8649,1519573344162,1,96,2018-02-25 10:42:24,25,10,42,24.1619999408722
"8650",8650,1519573404113,1,96,2018-02-25 10:43:24,25,10,43,24.1129999160767
"8651",8651,1519573464114,1,96,2018-02-25 10:44:24,25,10,44,24.114000082016
"8652",8652,1519573524172,1,96,2018-02-25 10:45:24,25,10,45,24.1719999313354
"8653",8653,1519573524172,1,96,2018-02-25 10:45:24,25,10,45,24.1719999313354
"8654",8654,1519573584158,1,96,2018-02-25 10:46:24,25,10,46,24.1579999923706
"8655",8655,1519573635273,1,95,2018-02-25 10:47:15,25,10,47,15.2730000019073
"8656",8656,1519573644141,1,95,2018-02-25 10:47:24,25,10,47,24.1410000324249
"8657",8657,1519573704075,1,95,2018-02-25 10:48:24,25,10,48,24.0750000476837
"8658",8658,1519573764113,1,95,2018-02-25 10:49:24,25,10,49,24.1129999160767
"8659",8659,1519573824131,1,95,2018-02-25 10:50:24,25,10,50,24.1310000419617
"8660",8660,1519573884067,1,95,2018-02-25 10:51:24,25,10,51,24.066999912262
"8661",8661,1519573944155,1,95,2018-02-25 10:52:24,25,10,52,24.1549999713898
"8662",8662,1519574004135,1,95,2018-02-25 10:53:24,25,10,53,24.1349999904633
"8663",8663,1519574064155,1,95,2018-02-25 10:54:24,25,10,54,24.1549999713898
"8664",8664,1519574124100,1,95,2018-02-25 10:55:24,25,10,55,24.0999999046326
"8665",8665,1519574184116,1,95,2018-02-25 10:56:24,25,10,56,24.1159999370575
"8666",8666,1519574244185,1,95,2018-02-25 10:57:24,25,10,57,24.1849999427795
"8667",8667,1519574304193,1,95,2018-02-25 10:58:24,25,10,58,24.1930000782013
"8668",8668,1519574364128,1,95,2018-02-25 10:59:24,25,10,59,24.1280000209808
"8669",8669,1519574424094,1,95,2018-02-25 11:00:24,25,11,0,24.0940001010895
"8670",8670,1519574424094,1,95,2018-02-25 11:00:24,25,11,0,24.0940001010895
"8671",8671,1519574484148,1,95,2018-02-25 11:01:24,25,11,1,24.1480000019073
"8672",8672,1519574544111,1,95,2018-02-25 11:02:24,25,11,2,24.1110000610352
"8673",8673,1519574604173,1,95,2018-02-25 11:03:24,25,11,3,24.1730000972748
"8674",8674,1519574664119,1,95,2018-02-25 11:04:24,25,11,4,24.1189999580383
"8675",8675,1519574724086,1,95,2018-02-25 11:05:24,25,11,5,24.0859999656677
"8676",8676,1519574784180,1,95,2018-02-25 11:06:24,25,11,6,24.1800000667572
"8677",8677,1519574844140,1,95,2018-02-25 11:07:24,25,11,7,24.1400001049042
"8678",8678,1519574904117,1,95,2018-02-25 11:08:24,25,11,8,24.1170001029968
"8679",8679,1519574964162,1,95,2018-02-25 11:09:24,25,11,9,24.1619999408722
"8680",8680,1519574987753,1,94,2018-02-25 11:09:47,25,11,9,47.7530000209808
"8681",8681,1519575024139,1,94,2018-02-25 11:10:24,25,11,10,24.1389999389648
"8682",8682,1519575049383,1,93,2018-02-25 11:10:49,25,11,10,49.3829998970032
"8683",8683,1519575084119,1,93,2018-02-25 11:11:24,25,11,11,24.1189999580383
"8684",8684,1519575144113,1,93,2018-02-25 11:12:24,25,11,12,24.1129999160767
"8685",8685,1519575172797,1,92,2018-02-25 11:12:52,25,11,12,52.7969999313354
"8686",8686,1519575204102,1,92,2018-02-25 11:13:24,25,11,13,24.1019999980927
"8687",8687,1519575264113,1,92,2018-02-25 11:14:24,25,11,14,24.1129999160767
"8688",8688,1519575275582,1,91,2018-02-25 11:14:35,25,11,14,35.5820000171661
"8689",8689,1519575324166,1,91,2018-02-25 11:15:24,25,11,15,24.1659998893738
"8690",8690,1519575324166,1,91,2018-02-25 11:15:24,25,11,15,24.1659998893738
"8691",8691,1519575384147,1,91,2018-02-25 11:16:24,25,11,16,24.1470000743866
"8692",8692,1519575444082,1,91,2018-02-25 11:17:24,25,11,17,24.0820000171661
"8693",8693,1519575460487,1,90,2018-02-25 11:17:40,25,11,17,40.4869999885559
"8694",8694,1519575504078,1,90,2018-02-25 11:18:24,25,11,18,24.0780000686646
"8695",8695,1519575564130,1,90,2018-02-25 11:19:24,25,11,19,24.1300001144409
"8696",8696,1519575583661,1,89,2018-02-25 11:19:43,25,11,19,43.6610000133514
"8697",8697,1519575624108,1,89,2018-02-25 11:20:24,25,11,20,24.1080000400543
"8698",8698,1519575684147,1,89,2018-02-25 11:21:24,25,11,21,24.1470000743866
"8699",8699,1519575727282,1,88,2018-02-25 11:22:07,25,11,22,7.28200006484985
"8700",8700,1519575744119,1,88,2018-02-25 11:22:24,25,11,22,24.1189999580383
"8701",8701,1519575804080,1,88,2018-02-25 11:23:24,25,11,23,24.0799999237061
"8702",8702,1519575864067,1,88,2018-02-25 11:24:24,25,11,24,24.066999912262
"8703",8703,1519575871286,1,87,2018-02-25 11:24:31,25,11,24,31.2860000133514
"8704",8704,1519575924100,1,87,2018-02-25 11:25:24,25,11,25,24.0999999046326
"8705",8705,1519575953430,1,86,2018-02-25 11:25:53,25,11,25,53.4300000667572
"8706",8706,1519575974087,1,85,2018-02-25 11:26:14,25,11,26,14.0869998931885
"8707",8707,1519575984112,1,85,2018-02-25 11:26:24,25,11,26,24.1119999885559
"8708",8708,1519576044079,1,85,2018-02-25 11:27:24,25,11,27,24.0789999961853
"8709",8709,1519576104075,1,85,2018-02-25 11:28:24,25,11,28,24.0750000476837
"8710",8710,1519576158972,1,84,2018-02-25 11:29:18,25,11,29,18.9719998836517
"8711",8711,1519576164150,1,84,2018-02-25 11:29:24,25,11,29,24.1500000953674
"8712",8712,1519576224160,1,84,2018-02-25 11:30:24,25,11,30,24.1600000858307
"8713",8713,1519576224160,1,84,2018-02-25 11:30:24,25,11,30,24.1600000858307
"8714",8714,1519576282236,1,83,2018-02-25 11:31:22,25,11,31,22.2360000610352
"8715",8715,1519576284168,1,83,2018-02-25 11:31:24,25,11,31,24.1679999828339
"8716",8716,1519576344185,1,83,2018-02-25 11:32:24,25,11,32,24.1849999427795
"8717",8717,1519576404175,1,83,2018-02-25 11:33:24,25,11,33,24.1749999523163
"8718",8718,1519576446570,1,82,2018-02-25 11:34:06,25,11,34,6.5699999332428
"8719",8719,1519576464138,1,82,2018-02-25 11:34:24,25,11,34,24.1380000114441
"8720",8720,1519576524173,1,82,2018-02-25 11:35:24,25,11,35,24.1730000972748
"8721",8721,1519576584089,1,82,2018-02-25 11:36:24,25,11,36,24.0889999866486
"8722",8722,1519576644133,1,82,2018-02-25 11:37:24,25,11,37,24.1329998970032
"8723",8723,1519576692645,1,81,2018-02-25 11:38:12,25,11,38,12.6449999809265
"8724",8724,1519576704124,1,81,2018-02-25 11:38:24,25,11,38,24.1240000724792
"8725",8725,1519576764111,1,81,2018-02-25 11:39:24,25,11,39,24.1110000610352
"8726",8726,1519576824098,1,81,2018-02-25 11:40:24,25,11,40,24.0980000495911
"8727",8727,1519576884086,1,81,2018-02-25 11:41:24,25,11,41,24.0859999656677
"8728",8728,1519576944111,1,81,2018-02-25 11:42:24,25,11,42,24.1110000610352
"8729",8729,1519577004119,1,81,2018-02-25 11:43:24,25,11,43,24.1189999580383
"8730",8730,1519577064105,1,81,2018-02-25 11:44:24,25,11,44,24.1050000190735
"8731",8731,1519577124115,1,81,2018-02-25 11:45:24,25,11,45,24.1150000095367
"8732",8732,1519577124115,1,81,2018-02-25 11:45:24,25,11,45,24.1150000095367
"8733",8733,1519577184102,1,81,2018-02-25 11:46:24,25,11,46,24.1019999980927
"8734",8734,1519577244155,1,81,2018-02-25 11:47:24,25,11,47,24.1549999713898
"8735",8735,1519577304169,1,81,2018-02-25 11:48:24,25,11,48,24.1689999103546
"8736",8736,1519577364122,1,81,2018-02-25 11:49:24,25,11,49,24.1219999790192
"8737",8737,1519577410554,1,80,2018-02-25 11:50:10,25,11,50,10.5539999008179
"8738",8738,1519577424096,1,80,2018-02-25 11:50:24,25,11,50,24.095999956131
"8739",8739,1519577484180,1,80,2018-02-25 11:51:24,25,11,51,24.1800000667572
"8740",8740,1519577544126,1,80,2018-02-25 11:52:24,25,11,52,24.1259999275208
"8741",8741,1519577574844,1,79,2018-02-25 11:52:54,25,11,52,54.8440001010895
"8742",8742,1519577604119,1,79,2018-02-25 11:53:24,25,11,53,24.1189999580383
"8743",8743,1519577664182,1,79,2018-02-25 11:54:24,25,11,54,24.1819999217987
"8744",8744,1519577677571,1,78,2018-02-25 11:54:37,25,11,54,37.5710000991821
"8745",8745,1519577724129,1,78,2018-02-25 11:55:24,25,11,55,24.1289999485016
"8746",8746,1519577784111,1,78,2018-02-25 11:56:24,25,11,56,24.1110000610352
"8747",8747,1519577844081,1,78,2018-02-25 11:57:24,25,11,57,24.0810000896454
"8748",8748,1519577904105,1,78,2018-02-25 11:58:24,25,11,58,24.1050000190735
"8749",8749,1519577964101,1,78,2018-02-25 11:59:24,25,11,59,24.1010000705719
"8750",8750,1519578024090,1,78,2018-02-25 12:00:24,25,12,0,24.0899999141693
"8751",8751,1519581594184,1,50,2018-02-25 12:59:54,25,12,59,54.1840000152588
"8752",8752,1519581648343,1,49,2018-02-25 13:00:48,25,13,0,48.3429999351501
"8753",8753,1519581654188,1,49,2018-02-25 13:00:54,25,13,0,54.1879999637604
"8754",8754,1519581668940,1,48,2018-02-25 13:01:08,25,13,1,8.94000005722046
"8755",8755,1519581706864,1,48,2018-02-25 13:01:46,25,13,1,46.864000082016
"8756",8756,1519581766866,1,48,2018-02-25 13:02:46,25,13,2,46.8659999370575
"8757",8757,1519581826865,1,48,2018-02-25 13:03:46,25,13,3,46.8650000095367
"8758",8758,1519581886911,1,48,2018-02-25 13:04:46,25,13,4,46.9110000133514
"8759",8759,1519581946878,1,48,2018-02-25 13:05:46,25,13,5,46.8780000209808
"8760",8760,1519582006940,1,48,2018-02-25 13:06:46,25,13,6,46.9400000572205
"8761",8761,1519582067036,1,48,2018-02-25 13:07:47,25,13,7,47.0360000133514
"8762",8762,1519582126863,1,48,2018-02-25 13:08:46,25,13,8,46.8629999160767
"8763",8763,1519582186884,1,48,2018-02-25 13:09:46,25,13,9,46.8840000629425
"8764",8764,1519582246884,1,48,2018-02-25 13:10:46,25,13,10,46.8840000629425
"8765",8765,1519582306917,1,48,2018-02-25 13:11:46,25,13,11,46.9170000553131
"8766",8766,1519582366858,1,48,2018-02-25 13:12:46,25,13,12,46.8580000400543
"8767",8767,1519582426893,1,48,2018-02-25 13:13:46,25,13,13,46.8929998874664
"8768",8768,1519582486900,1,48,2018-02-25 13:14:46,25,13,14,46.9000000953674
"8769",8769,1519582546853,1,48,2018-02-25 13:15:46,25,13,15,46.8529999256134
"8770",8770,1519582606882,1,48,2018-02-25 13:16:46,25,13,16,46.8819999694824
"8771",8771,1519582606882,1,48,2018-02-25 13:16:46,25,13,16,46.8819999694824
"8772",8772,1519582666932,1,48,2018-02-25 13:17:46,25,13,17,46.9319999217987
"8773",8773,1519582726859,1,48,2018-02-25 13:18:46,25,13,18,46.8589999675751
"8774",8774,1519582786904,1,48,2018-02-25 13:19:46,25,13,19,46.904000043869
"8775",8775,1519582846888,1,48,2018-02-25 13:20:46,25,13,20,46.8880000114441
"8776",8776,1519582906947,1,48,2018-02-25 13:21:46,25,13,21,46.9470000267029
"8777",8777,1519582966851,1,48,2018-02-25 13:22:46,25,13,22,46.8510000705719
"8778",8778,1519583026860,1,48,2018-02-25 13:23:46,25,13,23,46.8599998950958
"8779",8779,1519583086869,1,48,2018-02-25 13:24:46,25,13,24,46.8689999580383
"8780",8780,1519583146848,1,48,2018-02-25 13:25:46,25,13,25,46.8480000495911
"8781",8781,1519583206876,1,48,2018-02-25 13:26:46,25,13,26,46.8759999275208
"8782",8782,1519583266863,1,48,2018-02-25 13:27:46,25,13,27,46.8629999160767
"8783",8783,1519583326890,1,48,2018-02-25 13:28:46,25,13,28,46.8900001049042
"8784",8784,1519583386872,1,48,2018-02-25 13:29:46,25,13,29,46.8719999790192
"8785",8785,1519583446854,1,48,2018-02-25 13:30:46,25,13,30,46.8540000915527
"8786",8786,1519583451880,1,47,2018-02-25 13:30:51,25,13,30,51.8800001144409
"8787",8787,1519583506911,1,47,2018-02-25 13:31:46,25,13,31,46.9110000133514
"8788",8788,1519583566889,1,47,2018-02-25 13:32:46,25,13,32,46.8889999389648
"8789",8789,1519583626852,1,47,2018-02-25 13:33:46,25,13,33,46.8519999980927
"8790",8790,1519583686922,1,47,2018-02-25 13:34:46,25,13,34,46.9219999313354
"8791",8791,1519583746695,1,47,2018-02-25 13:35:46,25,13,35,46.6949999332428
"8792",8792,1519583806687,1,47,2018-02-25 13:36:46,25,13,36,46.6870000362396
"8793",8793,1519583866673,1,47,2018-02-25 13:37:46,25,13,37,46.6730000972748
"8794",8794,1519583902668,1,46,2018-02-25 13:38:22,25,13,38,22.6679999828339
"8795",8795,1519583926654,1,46,2018-02-25 13:38:46,25,13,38,46.654000043869
"8796",8796,1519583986654,1,46,2018-02-25 13:39:46,25,13,39,46.654000043869
"8797",8797,1519584046642,1,46,2018-02-25 13:40:46,25,13,40,46.6419999599457
"8798",8798,1519584066936,1,45,2018-02-25 13:41:06,25,13,41,6.93600010871887
"8799",8799,1519584106651,1,45,2018-02-25 13:41:46,25,13,41,46.6510000228882
"8800",8800,1519584166698,1,45,2018-02-25 13:42:46,25,13,42,46.6979999542236
"8801",8801,1519584226661,1,45,2018-02-25 13:43:46,25,13,43,46.6610000133514
"8802",8802,1519584286683,1,45,2018-02-25 13:44:46,25,13,44,46.683000087738
"8803",8803,1519584293051,1,44,2018-02-25 13:44:53,25,13,44,53.0510001182556
"8804",8804,1519584346695,1,44,2018-02-25 13:45:46,25,13,45,46.6949999332428
"8805",8805,1519584406645,1,44,2018-02-25 13:46:46,25,13,46,46.6449999809265
"8806",8806,1519584466644,1,44,2018-02-25 13:47:46,25,13,47,46.6440000534058
"8807",8807,1519584518956,1,43,2018-02-25 13:48:38,25,13,48,38.9560000896454
"8808",8808,1519584526679,1,43,2018-02-25 13:48:46,25,13,48,46.6789999008179
"8809",8809,1519584586670,1,43,2018-02-25 13:49:46,25,13,49,46.6700000762939
"8810",8810,1519584646653,1,43,2018-02-25 13:50:46,25,13,50,46.6530001163483
"8811",8811,1519584683716,1,42,2018-02-25 13:51:23,25,13,51,23.7160000801086
"8812",8812,1519584706688,1,42,2018-02-25 13:51:46,25,13,51,46.6879999637604
"8813",8813,1519584766682,1,42,2018-02-25 13:52:46,25,13,52,46.6819999217987
"8814",8814,1519584826712,1,42,2018-02-25 13:53:46,25,13,53,46.7119998931885
"8815",8815,1519584886721,1,42,2018-02-25 13:54:46,25,13,54,46.720999956131
"8816",8816,1519584946682,1,42,2018-02-25 13:55:46,25,13,55,46.6819999217987
"8817",8817,1519585006659,1,42,2018-02-25 13:56:46,25,13,56,46.6589999198914
"8818",8818,1519585066641,1,42,2018-02-25 13:57:46,25,13,57,46.6410000324249
"8819",8819,1519585126679,1,42,2018-02-25 13:58:46,25,13,58,46.6789999008179
"8820",8820,1519585186676,1,42,2018-02-25 13:59:46,25,13,59,46.6760001182556
"8821",8821,1519585217403,1,41,2018-02-25 14:00:17,25,14,0,17.4030001163483
"8822",8822,1519585246666,1,41,2018-02-25 14:00:46,25,14,0,46.6659998893738
"8823",8823,1519585306631,1,41,2018-02-25 14:01:46,25,14,1,46.6310000419617
"8824",8824,1519585366662,1,41,2018-02-25 14:02:46,25,14,2,46.6619999408722
"8825",8825,1519585426703,1,41,2018-02-25 14:03:46,25,14,3,46.7030000686646
"8826",8826,1519585486707,1,41,2018-02-25 14:04:46,25,14,4,46.7070000171661
"8827",8827,1519585546653,1,41,2018-02-25 14:05:46,25,14,5,46.6530001163483
"8828",8828,1519585606712,1,41,2018-02-25 14:06:46,25,14,6,46.7119998931885
"8829",8829,1519585666678,1,41,2018-02-25 14:07:46,25,14,7,46.6779999732971
"8830",8830,1519585726646,1,41,2018-02-25 14:08:46,25,14,8,46.6459999084473
"8831",8831,1519585786658,1,41,2018-02-25 14:09:46,25,14,9,46.6579999923706
"8832",8832,1519585846642,1,41,2018-02-25 14:10:46,25,14,10,46.6419999599457
"8833",8833,1519585906673,1,41,2018-02-25 14:11:46,25,14,11,46.6730000972748
"8834",8834,1519585966660,1,41,2018-02-25 14:12:46,25,14,12,46.6600000858307
"8835",8835,1519586026658,1,41,2018-02-25 14:13:46,25,14,13,46.6579999923706
"8836",8836,1519586086681,1,41,2018-02-25 14:14:46,25,14,14,46.680999994278
"8837",8837,1519586146651,1,41,2018-02-25 14:15:46,25,14,15,46.6510000228882
"8838",8838,1519586206705,1,41,2018-02-25 14:16:46,25,14,16,46.7049999237061
"8839",8839,1519586266633,1,41,2018-02-25 14:17:46,25,14,17,46.6329998970032
"8840",8840,1519586326723,1,41,2018-02-25 14:18:46,25,14,18,46.7230000495911
"8841",8841,1519586386710,1,41,2018-02-25 14:19:46,25,14,19,46.710000038147
"8842",8842,1519586406177,1,40,2018-02-25 14:20:06,25,14,20,6.17700004577637
"8843",8843,1519586446716,1,40,2018-02-25 14:20:46,25,14,20,46.7160000801086
